subject_id,game_difficulty,world_number,ibi
PA05OL,normal,18,1110.0
PA05OL,normal,18,736.0
PA05OL,normal,18,912.0
PA05OL,normal,18,288.0
PA05OL,normal,18,1441.0
PA05OL,normal,18,1250.0
PA05OL,normal,18,1440.0
PA05OL,normal,18,1217.0
PA05OL,normal,18,2528.0
PA05OL,normal,18,848.0
PA05OL,normal,18,1632.0
PA05OL,normal,18,752.0
PA05OL,normal,18,2193.0
PA05OL,normal,18,2113.0
PA05OL,normal,18,544.0
PA05OL,normal,18,1904.0
PA05OL,normal,18,2049.0
PA05OL,normal,18,208.0
PA05OL,normal,18,1441.0
PA05OL,normal,19,16.0
PA05OL,normal,19,732.0
PA05OL,normal,19,48.0
PA05OL,normal,19,2243.0
PA05OL,normal,19,4200.0
PA05OL,normal,19,3467.0
PA05OL,normal,19,601.0
PA05OL,normal,19,231.0
PA05OL,normal,19,1079.0
PA05OL,normal,19,1664.0
PA05OL,normal,19,1217.0
PA05OL,normal,19,67.0
PA05OL,normal,19,1950.0
PA05OL,normal,19,67.0
PA05OL,normal,19,916.0
PA05OL,normal,19,1100.0
PA05OL,normal,19,2132.0
PA05OL,normal,19,467.0
PA05OL,normal,19,966.0
PA05OL,normal,19,1185.0
PA05OL,normal,19,1409.0
PA05OL,normal,19,1113.0
PI10MA,easy,1,1920.0
PI10MA,easy,4,2883.0
PI10MA,easy,4,933.0
PI10MA,easy,4,2967.0
PI10MA,easy,5,2112.0
PI10MA,easy,5,1155.0
PI10MA,easy,6,9900.0
PI10MA,easy,6,10484.0
PI10MA,easy,7,19967.0
PI10MA,easy,10,1313.0
PI10MA,easy,10,15807.0
PI10MA,easy,10,608.0
PI10MA,easy,11,37887.0
PI10MA,easy,13,2800.0
PI10MA,easy,13,2256.0
PI10MA,easy,15,11501.0
PI10MA,easy,17,7894.0
PI10MA,easy,17,15651.0
PI10MA,easy,17,976.0
PI10MA,easy,17,2290.0
PI10MA,easy,17,3328.0
PI10MA,hard,5,1150.0
PI10MA,hard,5,1383.0
PI10MA,hard,8,47235.0
PI10MA,hard,12,21948.0
PI10MA,hard,14,1360.0
PI10MA,hard,14,1760.0
PI10MA,hard,19,16.0
PI10MA,hard,19,64.0
PI10MA,hard,19,18921.0
PI10MA,hard,19,8417.0
PI10MA,hard,19,4616.0
PI10MA,normal,1,633.0
PI10MA,normal,1,517.0
PI10MA,normal,1,2167.0
PI10MA,normal,1,1450.0
PI10MA,normal,4,1216.0
PI10MA,normal,5,9202.0
PI10MA,normal,5,10383.0
PI10MA,normal,8,17713.0
PI10MA,normal,8,7232.0
PI10MA,normal,8,896.0
PI10MA,normal,8,256.0
PI10MA,normal,8,64.0
PI10MA,normal,8,1280.0
PI10MA,normal,8,960.0
PI10MA,normal,8,1040.0
PI10MA,normal,8,3744.0
PI10MA,normal,9,49155.0
PI10MA,normal,10,1117.0
PI10MA,normal,14,756.0
TI01NI,easy,1,9035.0
TI01NI,easy,1,14401.0
TI01NI,easy,4,1183.0
TI01NI,easy,5,1344.0
TI01NI,easy,5,480.0
TI01NI,easy,5,3893.0
TI01NI,easy,5,689.0
TI01NI,easy,9,7252.0
TI01NI,easy,9,1568.0
TI01NI,easy,9,4403.0
TI01NI,easy,10,10176.0
TI01NI,easy,10,192.0
TI01NI,easy,10,496.0
TI01NI,easy,11,624.0
TI01NI,easy,11,2767.0
TI01NI,easy,11,9791.0
TI01NI,easy,11,230.0
TI01NI,easy,14,9199.0
TI01NI,easy,14,2641.0
TI01NI,easy,14,1200.0
TI01NI,easy,14,7238.0
TI01NI,easy,14,8196.0
TI01NI,easy,14,2216.0
TI01NI,easy,14,1384.0
TI01NI,easy,14,4384.0
TI01NI,easy,16,3817.0
TI01NI,easy,17,2150.0
TI01NI,easy,17,2001.0
TI01NI,easy,17,1765.0
TI01NI,easy,19,4450.0
TI01NI,easy,19,1550.0
TI01NI,hard,1,467.0
TI01NI,hard,1,7016.0
TI01NI,hard,1,4484.0
TI01NI,hard,2,717.0
TI01NI,hard,2,1300.0
TI01NI,hard,11,3966.0
TI01NI,hard,11,1417.0
TI01NI,hard,11,3966.0
TI01NI,hard,11,3100.0
TI01NI,hard,11,4150.0
TI01NI,hard,11,1433.0
TI01NI,hard,11,317.0
TI01NI,hard,11,433.0
TI01NI,hard,11,4384.0
TI01NI,hard,11,1500.0
TI01NI,hard,11,367.0
TI01NI,hard,11,11467.0
TI01NI,hard,12,6575.0
TI01NI,hard,12,9807.0
TI01NI,hard,12,350.0
TI01NI,hard,12,2660.0
TI01NI,hard,12,297.0
TI01NI,hard,12,4236.0
TI01NI,hard,12,800.0
TI01NI,hard,13,7840.0
TI01NI,hard,13,591.0
TI01NI,hard,13,3284.0
TI01NI,hard,13,3492.0
TI01NI,hard,13,2513.0
TI01NI,hard,13,8911.0
TI01NI,hard,13,2434.0
TI01NI,hard,14,6858.0
TI01NI,hard,14,4722.0
TI01NI,hard,14,736.0
TI01NI,hard,14,4480.0
TI01NI,hard,14,1905.0
TI01NI,hard,15,11978.0
TI01NI,hard,15,432.0
TI01NI,hard,15,1666.0
TI01NI,hard,15,4915.0
TI01NI,hard,15,5506.0
TI01NI,hard,15,608.0
TI01NI,hard,16,7314.0
TI01NI,hard,16,1266.0
TI01NI,hard,16,184.0
TI01NI,hard,16,2233.0
TI01NI,hard,16,2912.0
TI01NI,hard,16,5288.0
TI01NI,hard,16,4516.0
TI01NI,hard,16,944.0
TI01NI,hard,16,560.0
TI01NI,hard,19,4502.0
TI01NI,normal,0,5669.0
TI01NI,normal,0,496.0
TI01NI,normal,0,2385.0
TI01NI,normal,0,688.0
TI01NI,normal,0,2697.0
TI01NI,normal,0,208.0
TI01NI,normal,0,6316.0
TI01NI,normal,0,3117.0
TI01NI,normal,0,1150.0
TI01NI,normal,0,2267.0
TI01NI,normal,0,2134.0
TI01NI,normal,0,1550.0
TI01NI,normal,0,4617.0
TI01NI,normal,0,5334.0
TI01NI,normal,2,960.0
TI01NI,normal,2,10147.0
TI01NI,normal,2,4180.0
TI01NI,normal,2,1601.0
TI01NI,normal,3,1649.0
TI01NI,normal,3,3392.0
TI01NI,normal,3,1136.0
TI01NI,normal,3,2416.0
TI01NI,normal,3,3280.0
TI01NI,normal,3,6001.0
TI01NI,normal,3,13913.0
TI01NI,normal,3,4201.0
TI01NI,normal,3,1831.0
TI01NI,normal,3,4367.0
TI01NI,normal,3,4668.0
TI01NI,normal,5,8866.0
TI01NI,normal,5,16221.0
TI01NI,normal,5,8318.0
TI01NI,normal,5,3782.0
TI01NI,normal,5,985.0
TI01NI,normal,5,1108.0
TI01NI,normal,6,960.0
TI01NI,normal,6,3456.0
TI01NI,normal,6,1472.0
TI01NI,normal,6,3360.0
TI01NI,normal,6,689.0
TI01NI,normal,6,3984.0
TI01NI,normal,6,1536.0
TI01NI,normal,6,12388.0
TI01NI,normal,7,2984.0
TI01NI,normal,7,6067.0
TI01NI,normal,7,4400.0
TI01NI,normal,7,1967.0
TI01NI,normal,8,2833.0
TI01NI,normal,8,2017.0
TI01NI,normal,9,2600.0
TI01NI,normal,9,2283.0
TI01NI,normal,9,484.0
TI01NI,normal,9,767.0
TI01NI,normal,9,2567.0
TI01NI,normal,9,5550.0
TI01NI,normal,11,864.0
TI01NI,normal,11,1200.0
TI01NI,normal,11,912.0
TI01NI,normal,11,4575.0
TI01NI,normal,11,1616.0
TI01NI,normal,11,8072.0
TI01NI,normal,11,2483.0
TI01NI,normal,11,3328.0
TI01NI,normal,11,3064.0
TI01NI,normal,11,5138.0
TI01NI,normal,12,550.0
TI01NI,normal,12,1117.0
TI01NI,normal,12,5606.0
TI01NI,normal,12,5514.0
TI01NI,normal,12,1583.0
TI01NI,normal,14,3150.0
TI01NI,normal,14,150.0
TI01NI,normal,14,483.0
TI01NI,normal,14,650.0
TI01NI,normal,14,4995.0
TI01NI,normal,14,4581.0
TI01NI,normal,15,9916.0
TI01NI,normal,15,6351.0
TI01NI,normal,15,2150.0
TI01NI,normal,15,1684.0
TI01NI,normal,17,63.0
TI01NI,normal,17,3724.0
TI01NI,normal,18,12306.0
TI01NI,normal,18,3472.0
TI01NI,normal,18,5810.0
TI01NI,normal,18,4789.0
TI01NI,normal,18,432.0
