subject_id,game_difficulty,world_number,blink_start,blink_end,blink_duration
AL09OL,hard,3,24001.0,24364.0,363.0
AL09OL,hard,3,26318.0,26381.0,63.0
AL09OL,hard,3,27431.0,27581.0,150.0
AL09OL,hard,3,29547.0,29647.0,100.0
AL09OL,hard,3,30497.0,30664.0,167.0
AL09OL,hard,3,31264.0,31398.0,134.0
AL09OL,hard,3,32148.0,32381.0,233.0
AL09OL,hard,3,32765.0,33081.0,316.0
AL09OL,hard,3,33464.0,33698.0,234.0
AL09OL,hard,3,35197.0,35364.0,167.0
AL09OL,hard,3,36198.0,36381.0,183.0
AL09OL,hard,3,36964.0,37214.0,250.0
AL09OL,hard,3,37564.0,37798.0,234.0
AL09OL,hard,3,38331.0,38531.0,200.0
AL09OL,hard,3,39731.0,40131.0,400.0
AL09OL,hard,3,40398.0,40764.0,366.0
AL09OL,hard,3,41965.0,42064.0,99.0
AL09OL,hard,3,43481.0,43581.0,100.0
AL09OL,hard,3,44665.0,44781.0,116.0
AL09OL,hard,3,46115.0,46248.0,133.0
AL09OL,hard,3,47098.0,47281.0,183.0
AL09OL,hard,3,49298.0,49498.0,200.0
AL09OL,hard,3,49881.0,50050.0,169.0
AL09OL,hard,3,50848.0,51015.0,167.0
AL09OL,hard,3,51748.0,51948.0,200.0
AL09OL,hard,3,52765.0,52948.0,183.0
AL09OL,hard,4,858.0,986.0,128.0
AL09OL,hard,4,1530.0,1626.0,96.0
AL09OL,hard,4,2394.0,2490.0,96.0
AL09OL,hard,4,2988.0,3116.0,128.0
AL09OL,hard,4,3918.0,4030.0,112.0
AL09OL,hard,4,5525.0,5653.0,128.0
AL09OL,hard,4,6133.0,6389.0,256.0
AL09OL,hard,4,6740.0,6940.0,200.0
AL09OL,hard,4,7240.0,7490.0,250.0
AL09OL,hard,4,8156.0,8373.0,217.0
AL09OL,hard,4,9390.0,9656.0,266.0
AL09OL,hard,4,10390.0,10573.0,183.0
AL09OL,hard,4,12056.0,12173.0,117.0
AL09OL,hard,4,12957.0,13157.0,200.0
AL09OL,hard,4,13806.0,14073.0,267.0
AL09OL,hard,4,14490.0,14640.0,150.0
AL09OL,hard,4,18557.0,18657.0,100.0
AL09OL,hard,4,19207.0,19371.0,164.0
AL09OL,hard,4,20475.0,20635.0,160.0
AL09OL,hard,4,21531.0,21707.0,176.0
AL09OL,hard,4,22267.0,22443.0,176.0
AL09OL,hard,4,23307.0,23483.0,176.0
AL09OL,hard,4,24350.0,24478.0,128.0
AL09OL,hard,4,25198.0,25454.0,256.0
AL09OL,hard,4,25806.0,25918.0,112.0
AL09OL,hard,4,26702.0,26942.0,240.0
AL09OL,hard,4,27390.0,27518.0,128.0
AL09OL,hard,4,27886.0,28014.0,128.0
AL09OL,hard,4,28414.0,28574.0,160.0
AL09OL,hard,4,30334.0,30446.0,112.0
AL09OL,hard,4,31726.0,31950.0,224.0
AL09OL,hard,4,32462.0,32638.0,176.0
AL09OL,hard,4,33395.0,33539.0,144.0
AL09OL,hard,4,33971.0,34243.0,272.0
AL09OL,hard,4,34707.0,34915.0,208.0
AL09OL,hard,4,35188.0,35412.0,224.0
AL09OL,hard,4,35988.0,36196.0,208.0
AL09OL,hard,4,37044.0,37204.0,160.0
AL09OL,hard,4,38368.0,38608.0,240.0
AL09OL,hard,4,39024.0,39191.0,167.0
AL09OL,hard,4,40541.0,40707.0,166.0
AL09OL,hard,4,41207.0,41524.0,317.0
AL09OL,hard,4,41891.0,42141.0,250.0
AL09OL,hard,4,42524.0,42791.0,267.0
AL09OL,hard,4,43674.0,43824.0,150.0
AL09OL,hard,4,44724.0,44974.0,250.0
AL09OL,hard,4,47024.0,47174.0,150.0
AL09OL,hard,4,47974.0,48174.0,200.0
AL09OL,hard,4,49641.0,49808.0,167.0
AL09OL,hard,4,50426.0,50608.0,182.0
AL09OL,hard,4,51091.0,51458.0,367.0
AL09OL,hard,4,51724.0,52008.0,284.0
AL09OL,hard,4,53708.0,53891.0,183.0
AL09OL,hard,4,55308.0,55474.0,166.0
AL09OL,hard,4,56575.0,56775.0,200.0
AL09OL,hard,4,57708.0,57841.0,133.0
AL09OL,hard,4,58425.0,58641.0,216.0
AL09OL,hard,4,59058.0,59258.0,200.0
AL09OL,hard,4,59775.0,59975.0,200.0
AL09OL,hard,4,60358.0,60475.0,117.0
AL09OL,hard,4,60875.0,61225.0,350.0
AL09OL,hard,4,61841.0,61991.0,150.0
AL09OL,hard,4,62775.0,62958.0,183.0
AL09OL,hard,4,63841.0,64008.0,167.0
AL09OL,hard,4,66525.0,66625.0,100.0
AL09OL,hard,5,3495.0,3575.0,80.0
AL09OL,hard,6,693.0,917.0,224.0
AL09OL,hard,6,1349.0,1621.0,272.0
AL09OL,hard,6,2022.0,2246.0,224.0
AL09OL,hard,6,2844.0,2988.0,144.0
AL09OL,hard,6,4124.0,4316.0,192.0
AL09OL,hard,6,4860.0,5069.0,209.0
AL09OL,hard,6,9611.0,9728.0,117.0
AL09OL,hard,6,10378.0,10611.0,233.0
AL09OL,hard,6,11061.0,11361.0,300.0
AL09OL,hard,6,12528.0,12712.0,184.0
AL09OL,hard,6,13178.0,13394.0,216.0
AL09OL,hard,6,13978.0,14178.0,200.0
AL09OL,hard,6,22995.0,23095.0,100.0
AL09OL,hard,6,23695.0,23861.0,166.0
AL09OL,hard,6,25195.0,25545.0,350.0
AL09OL,hard,6,26395.0,26528.0,133.0
AL09OL,hard,6,27895.0,28078.0,183.0
AL09OL,hard,6,28478.0,28845.0,367.0
AL09OL,hard,6,29528.0,29712.0,184.0
AL09OL,hard,6,30178.0,30295.0,117.0
AL09OL,hard,7,1073.0,1281.0,208.0
AL09OL,hard,7,2755.0,2883.0,128.0
AL09OL,hard,7,3715.0,4067.0,352.0
AL09OL,hard,8,678.0,806.0,128.0
AL09OL,hard,8,1223.0,1422.0,199.0
AL09OL,hard,8,1683.0,1939.0,256.0
AL09OL,hard,8,2472.0,2705.0,233.0
AL09OL,hard,8,2955.0,3255.0,300.0
AL09OL,hard,8,3905.0,4089.0,184.0
AL09OL,hard,8,4855.0,4978.0,123.0
AL09OL,hard,8,6722.0,6822.0,100.0
AL09OL,hard,8,8372.0,8689.0,317.0
AL09OL,hard,8,12739.0,12856.0,117.0
AL09OL,hard,8,14689.0,14806.0,117.0
AL09OL,hard,8,17556.0,17656.0,100.0
AL09OL,hard,8,18456.0,18572.0,116.0
AL09OL,hard,8,20339.0,20473.0,134.0
AL09OL,hard,8,21956.0,22256.0,300.0
AL09OL,hard,8,22973.0,23073.0,100.0
AL09OL,hard,8,23223.0,23356.0,133.0
AL09OL,hard,8,23656.0,23945.0,289.0
AL09OL,hard,8,24306.0,24456.0,150.0
AL09OL,hard,8,25039.0,25289.0,250.0
AL09OL,hard,8,26456.0,26606.0,150.0
AL09OL,hard,8,26973.0,27106.0,133.0
AL09OL,hard,8,27506.0,27706.0,200.0
AL09OL,hard,8,30006.0,30140.0,134.0
AL09OL,hard,8,30723.0,30856.0,133.0
AL09OL,hard,8,32123.0,32240.0,117.0
AL09OL,hard,8,32890.0,33073.0,183.0
AL09OL,hard,8,34406.0,34540.0,134.0
AL09OL,hard,8,35606.0,35723.0,117.0
AL09OL,hard,8,36940.0,37307.0,367.0
AL09OL,hard,9,1248.0,1376.0,128.0
AL09OL,hard,9,2272.0,2400.0,128.0
AL09OL,hard,9,3136.0,3296.0,160.0
AL09OL,hard,9,5018.0,5162.0,144.0
AL09OL,hard,9,5498.0,5690.0,192.0
AL09OL,hard,9,9733.0,9849.0,116.0
AL09OL,hard,9,12449.0,12549.0,100.0
AL09OL,hard,9,13383.0,13516.0,133.0
AL09OL,hard,9,14833.0,15016.0,183.0
AL09OL,hard,9,16699.0,16933.0,234.0
AL09OL,hard,9,17433.0,17566.0,133.0
AL09OL,hard,9,18850.0,18983.0,133.0
AL09OL,hard,9,19516.0,19716.0,200.0
AL09OL,hard,9,21435.0,21659.0,224.0
AL09OL,hard,9,22364.0,22588.0,224.0
AL09OL,hard,9,23420.0,23608.0,188.0
AL09OL,hard,9,25978.0,26106.0,128.0
AL09OL,hard,9,28048.0,28147.0,99.0
AL09OL,hard,9,29913.0,30009.0,96.0
AL09OL,hard,9,30603.0,30700.0,97.0
AL09OL,hard,9,33493.0,33605.0,112.0
AL09OL,hard,9,35187.0,35300.0,113.0
AL09OL,hard,9,36450.0,36700.0,250.0
AL09OL,hard,9,37450.0,37567.0,117.0
AL09OL,hard,9,38067.0,38334.0,267.0
AL09OL,hard,9,39017.0,39133.0,116.0
AL09OL,hard,9,41184.0,41300.0,116.0
AL09OL,hard,9,41934.0,42084.0,150.0
AL09OL,hard,9,43450.0,43617.0,167.0
AL09OL,hard,9,44217.0,44384.0,167.0
AL09OL,hard,9,45284.0,45450.0,166.0
AL09OL,hard,9,46034.0,46300.0,266.0
AL09OL,hard,9,47084.0,47201.0,117.0
AL09OL,hard,9,50168.0,50301.0,133.0
AL09OL,hard,9,50767.0,50935.0,168.0
AL09OL,hard,9,51451.0,51599.0,148.0
AL09OL,hard,9,52367.0,52484.0,117.0
AL09OL,hard,9,53201.0,53352.0,151.0
AL09OL,hard,9,55501.0,55601.0,100.0
AL09OL,hard,9,57536.0,57668.0,132.0
AL09OL,hard,9,58901.0,59034.0,133.0
AL09OL,hard,9,60418.0,60718.0,300.0
AL09OL,hard,9,61818.0,61984.0,166.0
AL09OL,hard,9,62418.0,62618.0,200.0
AL09OL,hard,9,63351.0,63568.0,217.0
AL09OL,hard,9,64001.0,64235.0,234.0
AL09OL,hard,9,64851.0,65018.0,167.0
AL09OL,hard,9,65518.0,65685.0,167.0
AL09OL,hard,9,66101.0,66318.0,217.0
AL09OL,hard,9,67635.0,67885.0,250.0
AL09OL,hard,9,68335.0,68551.0,216.0
AL09OL,hard,9,69118.0,69351.0,233.0
AL09OL,hard,10,1005.0,1181.0,176.0
AL09OL,hard,10,1917.0,2157.0,240.0
AL09OL,hard,10,2691.0,2899.0,208.0
AL09OL,hard,10,3907.0,4147.0,240.0
AL09OL,hard,10,4707.0,4931.0,224.0
AL09OL,hard,10,5629.0,5879.0,250.0
AL09OL,hard,10,7079.0,7213.0,134.0
AL09OL,hard,10,8329.0,8529.0,200.0
AL09OL,hard,10,9229.0,9413.0,184.0
AL09OL,hard,10,11130.0,11329.0,199.0
AL09OL,hard,11,1016.0,1116.0,100.0
AL09OL,hard,11,2016.0,2149.0,133.0
AL09OL,hard,11,3182.0,3349.0,167.0
AL09OL,hard,11,4149.0,4266.0,117.0
AL09OL,hard,11,5216.0,5332.0,116.0
AL09OL,hard,12,920.0,1128.0,208.0
AL09OL,hard,12,1720.0,1832.0,112.0
AL09OL,hard,12,2712.0,2792.0,80.0
AL09OL,hard,12,3368.0,3464.0,96.0
AL09OL,hard,12,3800.0,4040.0,240.0
AL09OL,hard,12,4536.0,4696.0,160.0
AL09OL,hard,13,1575.0,1703.0,128.0
AL09OL,hard,13,2727.0,3015.0,288.0
AL09OL,hard,13,3351.0,3607.0,256.0
AL09OL,hard,13,5656.0,5752.0,96.0
AL09OL,hard,13,10936.0,11048.0,112.0
AL09OL,hard,14,983.0,1111.0,128.0
AL09OL,hard,14,2231.0,2344.0,113.0
AL09OL,hard,14,4295.0,4359.0,64.0
AL09OL,hard,14,5369.0,5497.0,128.0
AL09OL,hard,14,6297.0,6729.0,432.0
AL09OL,hard,15,481.0,721.0,240.0
AL09OL,hard,15,1297.0,1409.0,112.0
AL09OL,hard,15,2193.0,2433.0,240.0
AL09OL,hard,15,5778.0,5939.0,161.0
AL09OL,hard,15,6982.0,7143.0,161.0
AL09OL,hard,15,7705.0,8043.0,338.0
AL09OL,hard,15,8660.0,8793.0,133.0
AL09OL,hard,15,13160.0,13293.0,133.0
AL09OL,hard,15,14260.0,14506.0,246.0
AL09OL,hard,15,14826.0,15114.0,288.0
AL09OL,hard,15,15418.0,15626.0,208.0
AL09OL,hard,15,16138.0,16362.0,224.0
AL09OL,hard,15,17034.0,17242.0,208.0
AL09OL,hard,15,18954.0,19098.0,144.0
AL09OL,hard,15,22681.0,22905.0,224.0
AL09OL,hard,15,23433.0,23785.0,352.0
AL09OL,hard,15,24153.0,24281.0,128.0
AL09OL,hard,15,24649.0,24937.0,288.0
AL09OL,hard,15,25417.0,25609.0,192.0
AL09OL,hard,15,26345.0,26521.0,176.0
AL09OL,hard,15,28281.0,28441.0,160.0
AL09OL,hard,15,29129.0,29401.0,272.0
AL09OL,hard,15,30249.0,30361.0,112.0
AL09OL,hard,15,31305.0,31593.0,288.0
AL09OL,hard,15,31961.0,32169.0,208.0
AL09OL,hard,15,32638.0,32878.0,240.0
AL09OL,hard,15,33502.0,33662.0,160.0
AL09OL,hard,15,34302.0,34494.0,192.0
AL09OL,hard,15,35550.0,35790.0,240.0
AL09OL,hard,15,36238.0,36590.0,352.0
AL09OL,hard,15,37152.0,37344.0,192.0
AL09OL,hard,15,38784.0,38992.0,208.0
AL09OL,hard,15,39696.0,39920.0,224.0
AL09OL,hard,15,40736.0,40912.0,176.0
AL09OL,hard,15,42178.0,42370.0,192.0
AL09OL,hard,15,44804.0,44916.0,112.0
AL09OL,hard,15,46422.0,46550.0,128.0
AL09OL,hard,15,47078.0,47352.0,274.0
AL09OL,hard,15,47816.0,48008.0,192.0
AL09OL,hard,15,48664.0,48795.0,131.0
AL09OL,hard,15,49724.0,50061.0,337.0
AL09OL,hard,15,50526.0,50784.0,258.0
AL09OL,hard,15,51344.0,51544.0,200.0
AL09OL,hard,16,1614.0,1747.0,133.0
AL09OL,hard,16,2514.0,2614.0,100.0
AL09OL,hard,16,3564.0,3731.0,167.0
AL09OL,hard,17,863.0,991.0,128.0
AL09OL,hard,17,6623.0,6879.0,256.0
AL09OL,hard,17,7407.0,7487.0,80.0
AL09OL,hard,17,10806.0,10902.0,96.0
AL09OL,hard,18,1168.0,1296.0,128.0
AL09OL,hard,18,3654.0,3766.0,112.0
AL09OL,hard,18,4390.0,4726.0,336.0
AL09OL,hard,18,5062.0,5334.0,272.0
AL09OL,hard,18,5862.0,5958.0,96.0
AL09OL,hard,18,7703.0,7833.0,130.0
AL09OL,hard,18,8416.0,8599.0,183.0
AL09OL,hard,18,9099.0,9437.0,338.0
AL09OL,hard,18,9783.0,10016.0,233.0
AL09OL,hard,18,11066.0,11233.0,167.0
AL09OL,hard,18,11899.0,12050.0,151.0
AL09OL,hard,18,12899.0,13066.0,167.0
AL09OL,hard,18,19616.0,19700.0,84.0
AL09OL,hard,18,20933.0,21033.0,100.0
AL09OL,hard,18,21867.0,22200.0,333.0
AL09OL,hard,18,22683.0,22800.0,117.0
AL09OL,hard,18,23900.0,24167.0,267.0
AL09OL,hard,18,25483.0,25633.0,150.0
AL09OL,hard,18,26134.0,26283.0,149.0
AL09OL,hard,18,26845.0,27021.0,176.0
AL09OL,hard,18,27407.0,27781.0,374.0
AL09OL,hard,18,28217.0,28450.0,233.0
AL09OL,hard,18,29400.0,29517.0,117.0
AL09OL,hard,18,30417.0,30550.0,133.0
AL09OL,hard,18,30850.0,31033.0,183.0
AL09OL,hard,18,31383.0,31700.0,317.0
AL09OL,hard,18,31983.0,32117.0,134.0
AL09OL,hard,18,33900.0,34017.0,117.0
AL09OL,hard,18,35033.0,35150.0,117.0
AL09OL,hard,18,35650.0,35850.0,200.0
AL09OL,hard,18,36417.0,36600.0,183.0
AL09OL,hard,18,37234.0,37534.0,300.0
AL09OL,hard,18,39018.0,39184.0,166.0
AL09OL,hard,18,39767.0,40017.0,250.0
AL09OL,hard,18,40467.0,40650.0,183.0
AL09OL,hard,18,41201.0,41400.0,199.0
AL09OL,hard,18,41967.0,42150.0,183.0
AL09OL,hard,18,43934.0,44034.0,100.0
AL09OL,hard,18,44384.0,44567.0,183.0
AL09OL,hard,18,45417.0,45567.0,150.0
AL09OL,hard,18,46234.0,46351.0,117.0
AL09OL,hard,18,46851.0,47084.0,233.0
AL09OL,hard,18,47884.0,48034.0,150.0
AL09OL,hard,18,48667.0,48901.0,234.0
AL09OL,hard,18,50784.0,50968.0,184.0
AL09OL,hard,18,51601.0,51901.0,300.0
AL09OL,hard,18,52501.0,52634.0,133.0
AL09OL,hard,18,53251.0,53467.0,216.0
AL09OL,hard,18,54134.0,54268.0,134.0
AL09OL,hard,18,54934.0,55101.0,167.0
AL09OL,hard,18,56701.0,56851.0,150.0
AL09OL,hard,18,57434.0,57651.0,217.0
AL09OL,hard,18,58651.0,58768.0,117.0
AL09OL,hard,18,59084.0,59418.0,334.0
AL09OL,hard,18,60487.0,60618.0,131.0
AL09OL,hard,18,60918.0,61118.0,200.0
AL09OL,hard,18,61718.0,61968.0,250.0
AL09OL,hard,18,62218.0,62384.0,166.0
AL09OL,hard,18,63984.0,64135.0,151.0
AL09OL,hard,18,64951.0,65118.0,167.0
AL09OL,hard,18,66201.0,66351.0,150.0
AL09OL,hard,18,66901.0,67068.0,167.0
AL09OL,hard,18,67668.0,67901.0,233.0
AL09OL,hard,18,68401.0,68585.0,184.0
AL09OL,hard,18,69918.0,70068.0,150.0
AL09OL,hard,18,74201.0,74285.0,84.0
AL09OL,hard,18,74651.0,74801.0,150.0
AL09OL,hard,19,1371.0,1487.0,116.0
AL09OL,hard,19,1938.0,2121.0,183.0
AL09OL,hard,19,2471.0,2708.0,237.0
AL09OL,hard,19,3438.0,3688.0,250.0
AL09OL,hard,19,4088.0,4421.0,333.0
AL09OL,hard,19,4754.0,5072.0,318.0
AL09OL,hard,19,5604.0,5871.0,267.0
AL09OL,hard,19,6588.0,6721.0,133.0
AL09OL,hard,19,7388.0,7504.0,116.0
AL09OL,hard,19,8371.0,8521.0,150.0
AL09OL,hard,19,9554.0,9655.0,101.0
AL09OL,hard,19,9855.0,9988.0,133.0
AL09OL,hard,19,11455.0,11541.0,86.0
AL09OL,normal,0,660.0,820.0,160.0
AL09OL,normal,0,1140.0,1236.0,96.0
AL09OL,normal,0,1636.0,1828.0,192.0
AL09OL,normal,0,2260.0,2404.0,144.0
AL09OL,normal,0,3479.0,3687.0,208.0
AL09OL,normal,0,4263.0,4407.0,144.0
AL09OL,normal,0,4807.0,5031.0,224.0
AL09OL,normal,0,5399.0,5527.0,128.0
AL09OL,normal,0,8151.0,8279.0,128.0
AL09OL,normal,0,10428.0,10556.0,128.0
AL09OL,normal,0,12806.0,12938.0,132.0
AL09OL,normal,0,15256.0,15368.0,112.0
AL09OL,normal,0,18440.0,18552.0,112.0
AL09OL,normal,0,19368.0,19512.0,144.0
AL09OL,normal,0,20296.0,20456.0,160.0
AL09OL,normal,0,21016.0,21400.0,384.0
AL09OL,normal,0,21816.0,21976.0,160.0
AL09OL,normal,0,23208.0,23336.0,128.0
AL09OL,normal,0,24872.0,24984.0,112.0
AL09OL,normal,0,27993.0,28121.0,128.0
AL09OL,normal,0,29129.0,29273.0,144.0
AL09OL,normal,0,31226.0,31354.0,128.0
AL09OL,normal,0,32538.0,32730.0,192.0
AL09OL,normal,0,33370.0,33658.0,288.0
AL09OL,normal,0,34394.0,34602.0,208.0
AL09OL,normal,0,35163.0,35563.0,400.0
AL09OL,normal,0,36107.0,36283.0,176.0
AL09OL,normal,0,37102.0,37262.0,160.0
AL09OL,normal,0,38555.0,38699.0,144.0
AL09OL,normal,0,39707.0,39899.0,192.0
AL09OL,normal,0,40955.0,41131.0,176.0
AL09OL,normal,0,42027.0,42187.0,160.0
AL09OL,normal,0,44043.0,44219.0,176.0
AL09OL,normal,0,45179.0,45340.0,161.0
AL09OL,normal,0,46331.0,46476.0,145.0
AL09OL,normal,0,47067.0,47259.0,192.0
AL09OL,normal,0,48127.0,48287.0,160.0
AL09OL,normal,0,49535.0,49695.0,160.0
AL09OL,normal,0,51185.0,51537.0,352.0
AL09OL,normal,0,52353.0,52481.0,128.0
AL09OL,normal,0,54037.0,54165.0,128.0
AL09OL,normal,0,55256.0,55406.0,150.0
AL09OL,normal,0,56456.0,56623.0,167.0
AL09OL,normal,0,58223.0,58340.0,117.0
AL09OL,normal,0,59490.0,59656.0,166.0
AL09OL,normal,0,60623.0,60757.0,134.0
AL09OL,normal,0,61723.0,61890.0,167.0
AL09OL,normal,0,63236.0,63380.0,144.0
AL09OL,normal,0,64020.0,64212.0,192.0
AL09OL,normal,0,65360.0,65666.0,306.0
AL09OL,normal,0,66228.0,66372.0,144.0
AL09OL,normal,0,67238.0,67366.0,128.0
AL09OL,normal,0,68072.0,68248.0,176.0
AL09OL,normal,0,68730.0,68957.0,227.0
AL09OL,normal,0,70448.0,70576.0,128.0
AL09OL,normal,0,73516.0,73612.0,96.0
AL09OL,normal,0,74525.0,74671.0,146.0
AL09OL,normal,1,8168.0,8268.0,100.0
AL09OL,normal,1,12552.0,12652.0,100.0
AL09OL,normal,1,13285.0,13402.0,117.0
AL09OL,normal,1,18135.0,18252.0,117.0
AL09OL,normal,1,20202.0,20369.0,167.0
AL09OL,normal,1,21019.0,21335.0,316.0
AL09OL,normal,1,21785.0,21852.0,67.0
AL09OL,normal,1,23602.0,23719.0,117.0
AL09OL,normal,1,26069.0,26202.0,133.0
AL09OL,normal,1,27119.0,27302.0,183.0
AL09OL,normal,1,27802.0,28235.0,433.0
AL09OL,normal,1,28602.0,28919.0,317.0
AL09OL,normal,1,29336.0,29452.0,116.0
AL09OL,normal,1,30452.0,30602.0,150.0
AL09OL,normal,1,32036.0,32252.0,216.0
AL09OL,normal,1,34286.0,34452.0,166.0
AL09OL,normal,1,35286.0,35436.0,150.0
AL09OL,normal,1,35986.0,36269.0,283.0
AL09OL,normal,1,36636.0,36919.0,283.0
AL09OL,normal,1,37569.0,37837.0,268.0
AL09OL,normal,1,39886.0,40086.0,200.0
AL09OL,normal,1,41219.0,41369.0,150.0
AL09OL,normal,1,42336.0,42469.0,133.0
AL09OL,normal,1,43903.0,44136.0,233.0
AL09OL,normal,1,47370.0,47486.0,116.0
AL09OL,normal,1,48336.0,48486.0,150.0
AL09OL,normal,1,48920.0,49136.0,216.0
AL09OL,normal,1,49936.0,50153.0,217.0
AL09OL,normal,1,50586.0,50920.0,334.0
AL09OL,normal,1,51370.0,51486.0,116.0
AL09OL,normal,1,51953.0,52153.0,200.0
AL09OL,normal,1,53203.0,53353.0,150.0
AL09OL,normal,1,55270.0,55403.0,133.0
AL09OL,normal,1,57870.0,58070.0,200.0
AL09OL,normal,1,60187.0,60370.0,183.0
AL09OL,normal,1,61937.0,62103.0,166.0
AL09OL,normal,1,67015.0,67159.0,144.0
AL09OL,normal,1,67815.0,68007.0,192.0
AL09OL,normal,1,68743.0,68887.0,144.0
AL09OL,normal,1,69801.0,70009.0,208.0
AL09OL,normal,1,70267.0,70475.0,208.0
AL09OL,normal,1,71419.0,71659.0,240.0
AL09OL,normal,1,72123.0,72331.0,208.0
AL09OL,normal,1,72939.0,73131.0,192.0
AL09OL,normal,1,73931.0,74139.0,208.0
AL09OL,normal,2,2171.0,2299.0,128.0
AL09OL,normal,2,10302.0,10415.0,113.0
AL09OL,normal,2,11168.0,11233.0,65.0
AL09OL,normal,2,12217.0,12384.0,167.0
AL09OL,normal,2,13353.0,13634.0,281.0
AL09OL,normal,2,14037.0,14134.0,97.0
AL09OL,normal,2,15400.0,15484.0,84.0
AL09OL,normal,2,16855.0,16967.0,112.0
AL09OL,normal,2,19210.0,19306.0,96.0
AL09OL,normal,2,19630.0,19822.0,192.0
AL09OL,normal,2,20789.0,20885.0,96.0
AL09OL,normal,2,22229.0,22517.0,288.0
AL09OL,normal,2,23077.0,23320.0,243.0
AL09OL,normal,3,850.0,978.0,128.0
AL09OL,normal,3,2481.0,2641.0,160.0
AL09OL,normal,3,3057.0,3457.0,400.0
AL09OL,normal,3,3825.0,4161.0,336.0
AL09OL,normal,3,4593.0,4737.0,144.0
AL09OL,normal,3,5651.0,5779.0,128.0
AL09OL,normal,3,7683.0,7763.0,80.0
AL09OL,normal,3,8723.0,8835.0,112.0
AL09OL,normal,3,10099.0,10291.0,192.0
AL09OL,normal,3,10915.0,11187.0,272.0
AL09OL,normal,3,12907.0,13024.0,117.0
AL09OL,normal,3,14937.0,15113.0,176.0
AL09OL,normal,3,15457.0,15587.0,130.0
AL09OL,normal,3,16007.0,16238.0,231.0
AL09OL,normal,3,16574.0,16673.0,99.0
AL09OL,normal,3,17858.0,17970.0,112.0
AL09OL,normal,3,18979.0,19123.0,144.0
AL09OL,normal,3,22921.0,23049.0,128.0
AL09OL,normal,3,24103.0,24247.0,144.0
AL09OL,normal,3,25225.0,25558.0,333.0
AL09OL,normal,3,26891.0,27058.0,167.0
AL09OL,normal,3,27491.0,27758.0,267.0
AL09OL,normal,3,28441.0,28641.0,200.0
AL09OL,normal,3,29358.0,29508.0,150.0
AL09OL,normal,3,29858.0,30008.0,150.0
AL09OL,normal,3,30391.0,30641.0,250.0
AL09OL,normal,3,31725.0,31908.0,183.0
AL09OL,normal,3,32991.0,33208.0,217.0
AL09OL,normal,3,34291.0,34525.0,234.0
AL09OL,normal,3,34875.0,35141.0,266.0
AL09OL,normal,3,35675.0,35858.0,183.0
AL09OL,normal,3,36842.0,37025.0,183.0
AL09OL,normal,3,39492.0,39592.0,100.0
AL09OL,normal,3,41542.0,41675.0,133.0
AL09OL,normal,3,43292.0,43375.0,83.0
AL09OL,normal,4,902.0,1014.0,112.0
AL09OL,normal,4,2006.0,2214.0,208.0
AL09OL,normal,4,2873.0,3033.0,160.0
AL09OL,normal,4,5865.0,5977.0,112.0
AL09OL,normal,4,6057.0,6218.0,161.0
AL09OL,normal,4,7585.0,7751.0,166.0
AL09OL,normal,4,10168.0,10302.0,134.0
AL09OL,normal,4,18102.0,18185.0,83.0
AL09OL,normal,4,19668.0,19785.0,117.0
AL09OL,normal,4,20652.0,20752.0,100.0
AL09OL,normal,4,21435.0,21719.0,284.0
AL09OL,normal,4,22035.0,22119.0,84.0
AL09OL,normal,4,22919.0,23052.0,133.0
AL09OL,normal,4,23769.0,24019.0,250.0
AL09OL,normal,4,24452.0,24586.0,134.0
AL09OL,normal,4,25336.0,25519.0,183.0
AL09OL,normal,4,26136.0,26352.0,216.0
AL09OL,normal,4,26986.0,27136.0,150.0
AL09OL,normal,4,27652.0,27802.0,150.0
AL09OL,normal,4,29286.0,29569.0,283.0
AL09OL,normal,4,30619.0,30769.0,150.0
AL09OL,normal,4,33902.0,34019.0,117.0
AL09OL,normal,4,34969.0,35169.0,200.0
AL09OL,normal,4,38886.0,38953.0,67.0
AL09OL,normal,4,39650.0,39826.0,176.0
AL09OL,normal,4,40644.0,40948.0,304.0
AL09OL,normal,4,41380.0,41572.0,192.0
AL09OL,normal,4,42356.0,42580.0,224.0
AL09OL,normal,4,43044.0,43300.0,256.0
AL09OL,normal,4,44004.0,44164.0,160.0
AL09OL,normal,4,45588.0,45844.0,256.0
AL09OL,normal,4,46388.0,46660.0,272.0
AL09OL,normal,4,47092.0,47348.0,256.0
AL09OL,normal,4,48932.0,49092.0,160.0
AL09OL,normal,4,49588.0,49876.0,288.0
AL09OL,normal,4,50676.0,50868.0,192.0
AL09OL,normal,4,52148.0,52292.0,144.0
AL09OL,normal,4,52692.0,52932.0,240.0
AL09OL,normal,4,53780.0,53972.0,192.0
AL09OL,normal,4,54820.0,55028.0,208.0
AL09OL,normal,4,55876.0,56100.0,224.0
AL09OL,normal,4,57828.0,58164.0,336.0
AL09OL,normal,4,58500.0,58644.0,144.0
AL09OL,normal,4,59461.0,59829.0,368.0
AL09OL,normal,4,60631.0,60775.0,144.0
AL09OL,normal,4,61291.0,61499.0,208.0
AL09OL,normal,5,3109.0,3461.0,352.0
AL09OL,normal,5,3797.0,3941.0,144.0
AL09OL,normal,5,5143.0,5255.0,112.0
AL09OL,normal,5,5399.0,5527.0,128.0
AL09OL,normal,5,8183.0,8327.0,144.0
